"city","year","value"
"London","1989",3.86985111236572
"London","1990",4.09460210800171
"London","1991",4.10311698913574
"London","1992",4.21344518661499
"London","1993",4.36554527282715
"London","1994",4.50945568084717
"London","1995",4.81743478775024
"London","1996",4.94215631484985
"London","1997",5.15853595733643
"London","1998",5.25237894058228
"London","1999",5.48809957504272
"London","2000",5.58375597000122
"London","2001",5.92332220077515
"London","2002",6.11919832229614
"London","2003",6.0198392868042
"London","2004",6.20523500442505
"London","2005",6.513108253479
"London","2006",6.56709814071655
"London","2007",6.5614767074585
"London","2008",6.61557197570801
"London","2009",6.73484516143799
"London","2010",6.83309936523438
"London","2011",7.01013231277466
"London","2012",7.34737873077393
"London","2013",7.43894004821777
"London","2014",7.79959344863892
"London","2015",7.96408367156982
"London","2016",7.9556827545166
"London","2017",7.8100266456604
"London","2018",7.73477792739868
"London","2019",7.90543413162231
"London","2020",7.78275394439697
"London","2021",7.74111652374268
"London","2022",7.851233959198
"London","2023",7.90098476409912
"London","2024",8.01928329467773
"London","2025",8.06768035888672
"London","2026",8.02626323699951
"London","2027",8.26412200927734
"London","2028",8.32840156555176
"London","2029",8.2994499206543
"London","2030",8.38523769378662
"London","2031",7.98299407958984
"London","2032",7.88110446929932
"London","2033",8.16842746734619
"London","2034",8.32273292541504
"London","2035",8.2563533782959
"London","2036",8.46308422088623
"London","2037",8.88153553009033
"London","2038",9.07091999053955
"London","2039",9.22715282440186
"London","2040",9.02690410614014
"London","2041",9.17505264282227
"London","2042",8.99784755706787
"London","2043",9.19980430603027
"London","2044",9.30760192871094
"London","2045",9.30574989318848
"London","2046",9.66832160949707
"London","2047",9.78918933868408
"London","2048",10.1683893203735
"London","2049",10.3389024734497
"London","2050",11.0095872879028
"London","2051",11.4346933364868
"London","2052",11.3120422363281
"London","2053",11.458233833313
"London","2054",11.4962358474731
"London","2055",11.5752935409546
"London","2056",11.9381513595581
"London","2057",11.8691740036011
"London","2058",12.0632276535034
"London","2059",12.4528999328613
"London","2060",12.5151176452637
"London","2061",12.9425716400146
"London","2062",13.1277561187744
"London","2063",13.0153951644897
"London","2064",12.6984510421753
"London","2065",13.0734128952026
"London","2066",13.2561807632446
"London","2067",13.1583480834961
"London","2068",13.1852760314941
"London","2069",13.5623083114624
"London","2070",13.7520475387573
"London","2071",13.9393997192383
"London","2072",14.0582723617554
"London","2073",14.3813829421997
"London","2074",14.3193759918213
"London","2075",14.5215520858765
"London","2076",14.0736522674561
"London","2077",14.021409034729
"London","2078",14.0608024597168
"London","2079",14.029932975769
"London","2080",13.919680595398
"London","2081",13.8984975814819
"London","2082",14.3507795333862
"London","2083",14.3609638214111
"London","2084",14.4230756759644
"London","2085",14.4792413711548
"Milan","1986",3.37965607643127
"Milan","1987",3.49795508384705
"Milan","1988",3.61394929885864
"Milan","1989",3.44838118553162
"Milan","1990",3.4022319316864
"Milan","1991",3.59660077095032
"Milan","1992",3.74895548820496
"Milan","1993",3.95451760292053
"Milan","1994",4.05479574203491
"Milan","1995",4.29999446868896
"Milan","1996",4.36536407470703
"Milan","1997",4.67985248565674
"Milan","1998",4.88207817077637
"Milan","1999",5.07207202911377
"Milan","2000",5.25956249237061
"Milan","2001",5.4718542098999
"Milan","2002",5.84267807006836
"Milan","2003",5.83169317245483
"Milan","2004",6.22659587860107
"Milan","2005",6.44070863723755
"Milan","2006",6.50963258743286
"Milan","2007",6.52637815475464
"Milan","2008",6.9409556388855
"Milan","2009",7.27772378921509
"Milan","2010",7.29864549636841
"Milan","2011",7.53232574462891
"Milan","2012",7.88373041152954
"Milan","2013",8.45503807067871
"Milan","2014",8.87912845611572
"Milan","2015",9.00748348236084
"Milan","2016",9.11334228515625
"Milan","2017",9.32502174377441
"Milan","2018",9.29301357269287
"Milan","2019",9.65200042724609
"Milan","2020",9.98046398162842
"Milan","2021",9.94280624389648
"Milan","2022",10.1595516204834
"Milan","2023",10.3723392486572
"Milan","2024",10.7244663238525
"Milan","2025",11.611967086792
"Milan","2026",12.0458345413208
"Milan","2027",12.4063739776611
"Milan","2028",12.8760204315186
"Milan","2029",13.200366973877
"Milan","2030",13.5530691146851
"Milan","2031",14.0806827545166
"Milan","2032",14.2023782730103
"Milan","2033",15.5785369873047
"Milan","2034",15.9846448898315
"Milan","2035",16.3269653320312
"Milan","2036",17.1561412811279
"Milan","2037",17.8388118743896
"Milan","2038",18.2494716644287
"Milan","2039",18.7054500579834
"Milan","2040",19.1858444213867
"Milan","2041",20.1037578582764
"Milan","2042",20.816722869873
"Milan","2043",20.7566776275635
"Milan","2044",21.0777683258057
"Milan","2045",21.7164039611816
"Milan","2046",22.3339004516602
"Milan","2047",22.996410369873
"Milan","2048",23.7160568237305
"Milan","2049",24.4327239990234
"Milan","2050",24.9187889099121
"Milan","2051",25.6266956329346
"Milan","2052",26.1686401367188
"Milan","2053",26.6627902984619
"Milan","2054",27.023904800415
"Milan","2055",26.7106628417969
"Milan","2056",26.7019958496094
"Milan","2057",26.9053211212158
"Milan","2058",26.8342018127441
"Milan","2059",27.292516708374
"Milan","2060",27.7945747375488
"Milan","2061",28.0391712188721
"Milan","2062",28.465389251709
"Milan","2063",27.9820747375488
"Milan","2064",27.6782817840576
"Milan","2065",28.266960144043
"Milan","2066",28.3097763061523
"Milan","2067",28.6704254150391
"Milan","2068",28.417724609375
"Milan","2069",28.6439800262451
"Milan","2070",29.0423774719238
"Milan","2071",28.6116065979004
"Milan","2072",28.8264331817627
"Milan","2073",29.4881229400635
"Milan","2074",29.6222763061523
"Milan","2075",29.6611423492432
"Milan","2076",29.6894016265869
"Milan","2077",29.2485446929932
"Milan","2078",29.2442893981934
"Milan","2079",29.3752784729004
"Milan","2080",29.7778034210205
"Milan","2081",29.9985771179199
"Milan","2082",30.2831573486328
"Milan","2083",30.4009914398193
"Milan","2084",30.564380645752
"Milan","2085",30.4381542205811
"Munich","1986",2.54558110237122
"Munich","1987",2.58740901947021
"Munich","1988",2.66594886779785
"Munich","1989",2.6106960773468
"Munich","1990",2.68762731552124
"Munich","1991",2.90121340751648
"Munich","1992",3.04231667518616
"Munich","1993",3.14410924911499
"Munich","1994",3.19708752632141
"Munich","1995",3.30370807647705
"Munich","1996",3.35936307907104
"Munich","1997",3.606121301651
"Munich","1998",3.6657407283783
"Munich","1999",3.8088550567627
"Munich","2000",3.94057965278625
"Munich","2001",3.97934937477112
"Munich","2002",4.14682054519653
"Munich","2003",4.0850043296814
"Munich","2004",4.25271654129028
"Munich","2005",4.52768182754517
"Munich","2006",4.54134750366211
"Munich","2007",4.52484226226807
"Munich","2008",4.72476053237915
"Munich","2009",4.8032431602478
"Munich","2010",4.9005651473999
"Munich","2011",5.1759672164917
"Munich","2012",5.44938087463379
"Munich","2013",5.79940366744995
"Munich","2014",6.16544961929321
"Munich","2015",6.41542530059814
"Munich","2016",6.47241353988647
"Munich","2017",6.70419502258301
"Munich","2018",6.61035633087158
"Munich","2019",6.92452812194824
"Munich","2020",7.07018375396729
"Munich","2021",6.85724115371704
"Munich","2022",6.92060852050781
"Munich","2023",6.94373464584351
"Munich","2024",7.11201000213623
"Munich","2025",7.64099740982056
"Munich","2026",7.79085874557495
"Munich","2027",7.95358324050903
"Munich","2028",8.13343334197998
"Munich","2029",8.25519371032715
"Munich","2030",8.38391780853271
"Munich","2031",8.55023860931396
"Munich","2032",8.55040073394775
"Munich","2033",9.22856044769287
"Munich","2034",9.44993877410889
"Munich","2035",9.40444469451904
"Munich","2036",9.75460624694824
"Munich","2037",9.94414520263672
"Munich","2038",10.2090425491333
"Munich","2039",10.31081199646
"Munich","2040",10.3778810501099
"Munich","2041",10.6365365982056
"Munich","2042",10.9140882492065
"Munich","2043",10.709997177124
"Munich","2044",10.7049627304077
"Munich","2045",11.0028953552246
"Munich","2046",11.3203430175781
"Munich","2047",11.3060331344604
"Munich","2048",11.7090320587158
"Munich","2049",11.9285955429077
"Munich","2050",12.2240657806396
"Munich","2051",12.5983629226685
"Munich","2052",12.7482023239136
"Munich","2053",13.123363494873
"Munich","2054",13.2556495666504
"Munich","2055",13.0866270065308
"Munich","2056",13.2051448822021
"Munich","2057",13.0648460388184
"Munich","2058",13.0931453704834
"Munich","2059",13.1967306137085
"Munich","2060",13.3755922317505
"Munich","2061",13.3703622817993
"Munich","2062",13.5767421722412
"Munich","2063",13.3080644607544
"Munich","2064",13.2023067474365
"Munich","2065",13.532398223877
"Munich","2066",13.7339506149292
"Munich","2067",14.0411911010742
"Munich","2068",13.7828359603882
"Munich","2069",13.9425592422485
"Munich","2070",14.1641807556152
"Munich","2071",13.9996290206909
"Munich","2072",14.1597547531128
"Munich","2073",14.6167430877686
"Munich","2074",14.5828456878662
"Munich","2075",14.5631799697876
"Munich","2076",14.4333295822144
"Munich","2077",14.3790426254272
"Munich","2078",14.3618936538696
"Munich","2079",14.3271684646606
"Munich","2080",14.3751573562622
"Munich","2081",14.5359859466553
"Munich","2082",14.7678709030151
"Munich","2083",14.7806529998779
"Munich","2084",14.9490098953247
"Munich","2085",14.6829071044922
"Paris","1986",3.97622585296631
"Paris","1987",4.09684181213379
"Paris","1988",4.29570150375366
"Paris","1989",4.24684190750122
"Paris","1990",4.38060998916626
"Paris","1991",4.50991630554199
"Paris","1992",4.66675996780396
"Paris","1993",4.77219915390015
"Paris","1994",4.88789558410645
"Paris","1995",5.0284218788147
"Paris","1996",5.06218957901001
"Paris","1997",5.20612955093384
"Paris","1998",5.19508075714111
"Paris","1999",5.4541974067688
"Paris","2000",5.60218000411987
"Paris","2001",5.90183115005493
"Paris","2002",6.22385168075562
"Paris","2003",6.00200939178467
"Paris","2004",6.1985878944397
"Paris","2005",6.55446910858154
"Paris","2006",6.63428735733032
"Paris","2007",6.54972839355469
"Paris","2008",6.79385471343994
"Paris","2009",6.75464773178101
"Paris","2010",6.77649736404419
"Paris","2011",6.99412631988525
"Paris","2012",7.31123542785645
"Paris","2013",7.44930934906006
"Paris","2014",7.8582558631897
"Paris","2015",7.97097301483154
"Paris","2016",8.15036487579346
"Paris","2017",8.09738540649414
"Paris","2018",8.01861381530762
"Paris","2019",8.24150371551514
"Paris","2020",8.20598220825195
"Paris","2021",8.14352130889893
"Paris","2022",8.23974227905273
"Paris","2023",8.45219612121582
"Paris","2024",8.57508563995361
"Paris","2025",8.95921039581299
"Paris","2026",8.97175693511963
"Paris","2027",9.24781227111816
"Paris","2028",9.47307586669922
"Paris","2029",9.41597652435303
"Paris","2030",9.47553539276123
"Paris","2031",9.14615154266357
"Paris","2032",8.9253568649292
"Paris","2033",9.37825107574463
"Paris","2034",9.53570747375488
"Paris","2035",9.57149314880371
"Paris","2036",9.75640869140625
"Paris","2037",10.1822004318237
"Paris","2038",10.3415813446045
"Paris","2039",10.507984161377
"Paris","2040",10.4578056335449
"Paris","2041",10.6043920516968
"Paris","2042",10.6250076293945
"Paris","2043",10.7819366455078
"Paris","2044",10.7595672607422
"Paris","2045",10.7991313934326
"Paris","2046",11.0505275726318
"Paris","2047",11.1078910827637
"Paris","2048",11.5241231918335
"Paris","2049",11.6505355834961
"Paris","2050",12.1785144805908
"Paris","2051",12.5503568649292
"Paris","2052",12.6365919113159
"Paris","2053",12.7125625610352
"Paris","2054",12.769063949585
"Paris","2055",12.7182731628418
"Paris","2056",13.0254573822021
"Paris","2057",12.9321308135986
"Paris","2058",12.8584423065186
"Paris","2059",13.1828212738037
"Paris","2060",13.3437070846558
"Paris","2061",13.717303276062
"Paris","2062",13.9077434539795
"Paris","2063",13.6072158813477
"Paris","2064",13.3474864959717
"Paris","2065",13.5375776290894
"Paris","2066",13.7269630432129
"Paris","2067",13.7388887405396
"Paris","2068",13.6901226043701
"Paris","2069",14.1728429794312
"Paris","2070",14.3542518615723
"Paris","2071",14.4626712799072
"Paris","2072",14.519250869751
"Paris","2073",14.7213535308838
"Paris","2074",14.7888116836548
"Paris","2075",14.8869647979736
"Paris","2076",14.470911026001
"Paris","2077",14.4814405441284
"Paris","2078",14.4880199432373
"Paris","2079",14.5112590789795
"Paris","2080",14.6463537216187
"Paris","2081",14.5494260787964
"Paris","2082",14.8417911529541
"Paris","2083",14.9346837997437
"Paris","2084",15.1524906158447
"Paris","2085",15.2074880599976
"Rome","1986",2.76575112342834
"Rome","1987",2.97572994232178
"Rome","1988",3.0960202217102
"Rome","1989",3.02362704277039
"Rome","1990",3.02627730369568
"Rome","1991",3.12250018119812
"Rome","1992",3.2788987159729
"Rome","1993",3.38540434837341
"Rome","1994",3.48799395561218
"Rome","1995",3.72947812080383
"Rome","1996",3.71625256538391
"Rome","1997",3.9736704826355
"Rome","1998",4.32729434967041
"Rome","1999",4.46490859985352
"Rome","2000",4.77944374084473
"Rome","2001",5.14255905151367
"Rome","2002",5.52587795257568
"Rome","2003",5.59333515167236
"Rome","2004",6.03384637832642
"Rome","2005",6.27484655380249
"Rome","2006",6.36176013946533
"Rome","2007",6.45796585083008
"Rome","2008",6.67252969741821
"Rome","2009",7.16104221343994
"Rome","2010",7.14607858657837
"Rome","2011",7.52528429031372
"Rome","2012",7.84098958969116
"Rome","2013",8.36094951629639
"Rome","2014",9.02799892425537
"Rome","2015",9.32199668884277
"Rome","2016",9.54014110565186
"Rome","2017",9.85676097869873
"Rome","2018",9.70929336547852
"Rome","2019",10.0611209869385
"Rome","2020",10.5836381912231
"Rome","2021",10.6562604904175
"Rome","2022",10.9198656082153
"Rome","2023",11.1759738922119
"Rome","2024",11.5531558990479
"Rome","2025",12.2274370193481
"Rome","2026",12.5400981903076
"Rome","2027",13.0324974060059
"Rome","2028",13.4901819229126
"Rome","2029",13.8092269897461
"Rome","2030",13.9709119796753
"Rome","2031",14.0942516326904
"Rome","2032",14.1831493377686
"Rome","2033",15.3364715576172
"Rome","2034",15.7597198486328
"Rome","2035",16.0190868377686
"Rome","2036",16.9461574554443
"Rome","2037",17.4793586730957
"Rome","2038",17.7982177734375
"Rome","2039",17.8040256500244
"Rome","2040",18.3709392547607
"Rome","2041",19.0043182373047
"Rome","2042",19.48996925354
"Rome","2043",19.5543785095215
"Rome","2044",19.5445690155029
"Rome","2045",20.0960178375244
"Rome","2046",20.5827484130859
"Rome","2047",20.8102035522461
"Rome","2048",21.4614849090576
"Rome","2049",22.1395778656006
"Rome","2050",22.3478355407715
"Rome","2051",22.9955253601074
"Rome","2052",23.2521514892578
"Rome","2053",23.855396270752
"Rome","2054",24.0571346282959
"Rome","2055",23.9498691558838
"Rome","2056",24.1855659484863
"Rome","2057",24.1627159118652
"Rome","2058",24.1315116882324
"Rome","2059",24.61745262146
"Rome","2060",25.2763957977295
"Rome","2061",25.6339702606201
"Rome","2062",26.2023868560791
"Rome","2063",25.6483345031738
"Rome","2064",25.4881744384766
"Rome","2065",25.9977722167969
"Rome","2066",26.0170040130615
"Rome","2067",26.4936809539795
"Rome","2068",26.3251419067383
"Rome","2069",26.89892578125
"Rome","2070",26.959680557251
"Rome","2071",26.528844833374
"Rome","2072",26.8638668060303
"Rome","2073",27.4008846282959
"Rome","2074",27.6733989715576
"Rome","2075",27.6901111602783
"Rome","2076",27.4513244628906
"Rome","2077",27.2500228881836
"Rome","2078",27.4101848602295
"Rome","2079",27.3810596466064
"Rome","2080",27.6864967346191
"Rome","2081",27.75368309021
"Rome","2082",28.1956996917725
"Rome","2083",28.4281673431396
"Rome","2084",28.9269180297852
"Rome","2085",28.9460849761963
"Valencia","1986",2.73638916015625
"Valencia","1987",2.86496233940125
"Valencia","1988",2.92313718795776
"Valencia","1989",2.60799050331116
"Valencia","1990",2.69589948654175
"Valencia","1991",2.72096109390259
"Valencia","1992",2.84577679634094
"Valencia","1993",2.97235798835754
"Valencia","1994",3.01757216453552
"Valencia","1995",3.21968698501587
"Valencia","1996",3.19966697692871
"Valencia","1997",3.28709077835083
"Valencia","1998",3.68727517127991
"Valencia","1999",3.95606637001038
"Valencia","2000",4.03004789352417
"Valencia","2001",4.35086631774902
"Valencia","2002",4.48547029495239
"Valencia","2003",4.57395839691162
"Valencia","2004",4.82494735717773
"Valencia","2005",5.21449613571167
"Valencia","2006",5.26021766662598
"Valencia","2007",5.41412401199341
"Valencia","2008",5.79511260986328
"Valencia","2009",6.06054067611694
"Valencia","2010",6.16533660888672
"Valencia","2011",6.27862071990967
"Valencia","2012",6.77035856246948
"Valencia","2013",7.2003903388977
"Valencia","2014",7.45952224731445
"Valencia","2015",7.57556486129761
"Valencia","2016",7.57021617889404
"Valencia","2017",7.73617124557495
"Valencia","2018",7.70860719680786
"Valencia","2019",7.98430871963501
"Valencia","2020",8.27673816680908
"Valencia","2021",8.39293003082275
"Valencia","2022",8.50418663024902
"Valencia","2023",8.72216892242432
"Valencia","2024",8.94110870361328
"Valencia","2025",9.53362560272217
"Valencia","2026",9.62441253662109
"Valencia","2027",10.2504119873047
"Valencia","2028",10.7369499206543
"Valencia","2029",11.0827169418335
"Valencia","2030",11.4018411636353
"Valencia","2031",11.3275527954102
"Valencia","2032",11.2181749343872
"Valencia","2033",12.0111122131348
"Valencia","2034",12.3368787765503
"Valencia","2035",12.0439834594727
"Valencia","2036",12.6466512680054
"Valencia","2037",13.2753667831421
"Valencia","2038",13.3358144760132
"Valencia","2039",13.6873149871826
"Valencia","2040",14.1318950653076
"Valencia","2041",14.7211008071899
"Valencia","2042",14.6819181442261
"Valencia","2043",14.7647180557251
"Valencia","2044",15.0202922821045
"Valencia","2045",15.7476987838745
"Valencia","2046",16.0833568572998
"Valencia","2047",16.1419353485107
"Valencia","2048",16.6557731628418
"Valencia","2049",17.0464878082275
"Valencia","2050",17.3326587677002
"Valencia","2051",18.0117588043213
"Valencia","2052",18.252555847168
